date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:24:35	18388/18388	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2009:54:36%20GMT	https://maharashtralottery.club/public/assests/fonts/roboto/Roboto-Light-webfont.woff	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/fonts/roboto/Roboto-Light-webfont.html	(from https://maharashtralottery.club/public/assests/css/propeller-user-manual.min.css)
15:24:36	18388/18388	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2009:54:36%20GMT	https://maharashtralottery.club/public/assests/fonts/roboto/Roboto-Light-webfont.ttf	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/fonts/roboto/Roboto-Light-webfont-2.html	(from https://maharashtralottery.club/public/assests/css/propeller-user-manual.min.css)
15:24:36	18388/18388	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2009:54:36%20GMT	https://maharashtralottery.club/public/assests/fonts/roboto/Roboto-Regular-webfont.eot?	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/fonts/roboto/Roboto-Regular-webfontd41d.html	(from https://maharashtralottery.club/public/assests/css/propeller-user-manual.min.css)
15:24:36	18388/18388	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2009:54:37%20GMT	https://maharashtralottery.club/public/assests/fonts/roboto/Roboto-Regular-webfont.woff	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/fonts/roboto/Roboto-Regular-webfont.html	(from https://maharashtralottery.club/public/assests/css/propeller-user-manual.min.css)
15:24:37	18388/18388	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2009:54:37%20GMT	https://maharashtralottery.club/public/assests/fonts/roboto/Roboto-Regular-webfont.ttf	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/fonts/roboto/Roboto-Regular-webfont-2.html	(from https://maharashtralottery.club/public/assests/css/propeller-user-manual.min.css)
15:24:37	18388/18388	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2009:54:37%20GMT	https://maharashtralottery.club/public/assests/fonts/roboto/Roboto-Medium-webfont.eot?	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/fonts/roboto/Roboto-Medium-webfontd41d.html	(from https://maharashtralottery.club/public/assests/css/propeller-user-manual.min.css)
15:24:37	18388/18388	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2009:54:38%20GMT	https://maharashtralottery.club/public/assests/fonts/roboto/Roboto-Medium-webfont.woff	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/fonts/roboto/Roboto-Medium-webfont.html	(from https://maharashtralottery.club/public/assests/css/propeller-user-manual.min.css)
15:24:38	18388/18388	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2009:54:38%20GMT	https://maharashtralottery.club/public/assests/fonts/roboto/Roboto-Medium-webfont.ttf	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/fonts/roboto/Roboto-Medium-webfont-2.html	(from https://maharashtralottery.club/public/assests/css/propeller-user-manual.min.css)
15:24:38	18388/18388	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2009:54:38%20GMT	https://maharashtralottery.club/public/assests/fonts/roboto/Roboto-Bold-webfont.eot?	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/fonts/roboto/Roboto-Bold-webfontd41d.html	(from https://maharashtralottery.club/public/assests/css/propeller-user-manual.min.css)
15:24:38	18388/18388	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2009:54:39%20GMT	https://maharashtralottery.club/public/assests/fonts/roboto/Roboto-Bold-webfont.woff	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/fonts/roboto/Roboto-Bold-webfont.html	(from https://maharashtralottery.club/public/assests/css/propeller-user-manual.min.css)
15:24:39	18388/18388	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2009:54:39%20GMT	https://maharashtralottery.club/public/assests/fonts/roboto/Roboto-Bold-webfont.ttf	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/fonts/roboto/Roboto-Bold-webfont-2.html	(from https://maharashtralottery.club/public/assests/css/propeller-user-manual.min.css)
15:24:39	18388/18388	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2009:54:39%20GMT	https://maharashtralottery.club/public/assests/fonts/roboto/Roboto-Black-webfont.eot?	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/fonts/roboto/Roboto-Black-webfontd41d.html	(from https://maharashtralottery.club/public/assests/css/propeller-user-manual.min.css)
15:24:39	18388/18388	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2009:54:39%20GMT	https://maharashtralottery.club/public/assests/fonts/roboto/Roboto-Black-webfont.woff	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/fonts/roboto/Roboto-Black-webfont.html	(from https://maharashtralottery.club/public/assests/css/propeller-user-manual.min.css)
15:24:39	18388/18388	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2009:54:40%20GMT	https://maharashtralottery.club/public/assests/fonts/roboto/Roboto-Black-webfont.ttf	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/fonts/roboto/Roboto-Black-webfont-2.html	(from https://maharashtralottery.club/public/assests/css/propeller-user-manual.min.css)
15:24:40	18388/18388	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2009:54:40%20GMT	https://maharashtralottery.club/public/assets/images/baseline-arrow_drop_down.svg	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assets/images/baseline-arrow_drop_down.html	(from https://maharashtralottery.club/public/assests/css/propeller-user-manual.min.css)
15:24:40	18388/18388	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2009:54:40%20GMT	https://maharashtralottery.club/public/assets/images/baseline-arrow_drop_down-white.svg	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assets/images/baseline-arrow_drop_down-white.html	(from https://maharashtralottery.club/public/assests/css/propeller-user-manual.min.css)
15:24:41	20/20	---M--	422	error ('Unprocessable%20Entity')	text/plain	date:Tue,%2003%20Dec%202024%2009:54:41%20GMT	https://maharashtralottery.club/public/assests/css/owl.video.play.png	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/css/owl.video.play.png	(from https://maharashtralottery.club/public/assests/css/propeller-user-manual.min.css)
